elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
18.7271688,56.72878514593003,44,0.32,0
67.69895888,9.239374254069958,31,20.48,1
39.4078931,21.992909445930025,38,2.56,0
32.08241663,46.24807832406997,17,40.96,1
60.8688496,39.069289654069976,33,5.12,0
42.2403726,0.9168096540699936,32,10.24,1
14.13824249,88.98633334406998,36,1.28,0
17.44029157,21.865967045930034,18,20.48,1
43.206704,58.17059295406997,22,40.96,1
37.19111403,26.79584004593005,38,10.24,0
71.01987232,62.789652645930005,44,0.32,0
,,27,5.12,0
,,45,0.64,0
,,35,10.24,1
,,19,40.96,1
7.222002338,5.589599173628301,24,10.24,#
18.72716881,56.7778459263717,46,0.32,0
67.69895888,9.190313473628294,30,20.48,1
39.4078931,22.04197022637169,37,2.56,0
32.08241663,46.19901754362831,17,40.96,1
60.8688496,39.02022887362831,33,5.12,0
42.2403726,0.8677488736283294,32,10.24,1
14.1382425,88.93727256362831,36,1.28,0
17.44029157,21.9150278263717,18,20.48,1
43.206704,58.12153217362831,21,40.96,1
37.19111403,26.844900826371717,33,10.24,1
71.01987232,62.83871342637167,44,0.32,0
,,27,10.24,0
,,46,0.64,0
,,32,10.24,1
,,19,40.96,1
7.22200234,5.548054723508926,23,10.24,#
18.72716881,56.81939037649107,47,0.64,0
67.69895888,9.14876902350892,36,20.48,1
39.4078931,22.083514676491063,40,1.28,0
32.08241664,46.15747309350893,27,40.96,1
60.8688496,38.97868442350894,35,10.24,1
42.24037261,0.8262044235089547,35,10.24,1
14.1382425,88.89572811350894,43,1.28,0
17.44029158,21.956572276491077,19,20.48,1
43.206704,58.079987723508935,21,20.48,1
37.19111403,26.886445276491088,42,10.24,1
71.01987232,62.88025787649104,47,0.32,0
,,27,10.24,1
,,48,1.28,0
,,30,10.24,1
,,18,40.96,1
7.222002342,5.47416816748779,29,10.24,#
67.69895888,9.074882467487782,47,0.64,0
39.4078931,22.1574012325122,32,10.24,1
32.08241664,46.0835865374878,39,2.56,0
60.8688496,38.9047978674878,27,40.96,1
42.24037261,0.7523178674878181,30,20.48,1
10.46948139,12.764090907487798,37,10.24,1
14.1382425,88.8218415574878,35,10.24,1
32.56017231,37.4233720374878,44,1.28,0
17.44029158,22.03045883251221,19,20.48,1
43.20670401,58.0061011674878,37,10.24,1
37.19111404,26.960331832512225,31,20.48,1
71.01987232,62.95414443251218,34,10.24,1
30.33537528,13.656240867487782,48,0.32,0
,,33,10.24,1
,,48,0.64,0
,,35,10.24,1
,,19,40.96,1
67.69895888,9.009415994543986,29,10.24,#
39.4078931,22.222867705456,49,0.64,0
32.08241664,46.018120064544,32,10.24,1
60.86884961,38.839331394544,40,2.56,0
42.24037261,0.6868513945440213,27,20.48,1
10.46948139,12.698624434544,33,10.24,1
14.1382425,88.756375084544,41,10.24,1
32.56017231,37.357905564544,35,10.24,1
17.44029158,22.095925305456007,27,20.48,1
43.20670401,57.940634694544,44,1.28,0
37.19111404,27.02579830545602,19,20.48,1
31.8182528,42.845385404544,37,10.24,1
71.01987232,63.01961090545598,31,10.24,1
30.33537528,13.590774394543985,34,10.24,1
,,46,0.32,0
,,29,5.12,1
,,47,1.28,0
,,42,10.24,1
67.69895889,8.92576671217671,29,10.24,#
39.40789311,22.306516987823272,47,0.64,0
32.08241664,45.93447078217672,31,10.24,1
60.86884961,38.75568211217673,37,2.56,0
42.24037261,0.6032021121767457,28,40.96,1
10.46948139,12.614975152176726,38,10.24,1
14.13824251,88.67272580217673,41,10.24,1
17.44029158,22.17957458782328,31,20.48,1
43.20670401,57.856985412176726,42,1.28,0
37.19111404,27.109447587823297,20,20.48,1
31.8182528,42.76173612217673,34,10.24,1
71.01987233,63.10326018782325,31,10.24,1
30.33537529,13.507125112176707,29,10.24,1
,,44,0.32,0
,,29,10.24,1
,,47,1.28,0
,,37,5.12,1
67.69895889,8.82478786438412,29,10.24,#
39.40789311,22.407495835615865,47,0.64,0
32.08241665,45.833491934384135,34,10.24,1
60.86884961,38.65470326438414,37,2.56,0
42.24037262,0.5022232643841562,28,20.48,1
10.46948139,12.513996304384136,32,10.24,1
14.13824251,88.57174695438414,42,10.24,1
17.44029159,22.28055343561587,26,10.24,1
43.20670401,57.75600656438414,43,1.28,0
37.19111404,27.210426435615886,29,20.48,1
31.81825281,42.66075727438414,34,10.24,1
71.01987233,63.20423903561584,31,10.24,1
30.33537529,13.40614626438412,29,10.24,1
,,46,0.64,0
,,28,10.24,1
,,46,0.64,0
,,39,5.12,1
67.69895889,8.663240218462306,28,10.24,#
39.40789311,22.56904348153768,47,0.64,0
32.08241665,45.67194428846232,30,10.24,1
60.86884961,38.493155618462325,35,2.56,0
42.24037262,0.3406756184623418,32,20.48,1
10.4694814,12.352448658462322,33,10.24,1
17.44029159,22.44210108153769,38,10.24,1
43.20670402,57.59445891846232,26,10.24,1
37.19111405,27.3719740815377,41,1.28,0
31.81825281,42.49920962846232,33,10.24,1
71.01987233,63.36578668153766,36,20.48,1
30.33537529,13.244598618462303,31,10.24,1
,,29,20.48,1
,,47,0.64,0
,,48,0.64,0
,,41,5.12,1
18.72716883,57.44382278976644,28,10.24,#
67.69895889,8.524336610233547,48,0.64,0
39.40789312,22.707947089766435,34,20.48,1
32.08241665,45.53304068023356,37,5.12,0
60.86884961,38.354252010233566,26,20.48,1
42.24037262,0.2017720102335829,33,10.24,1
10.4694814,12.213545050233565,36,20.48,1
17.4402916,22.581004689766445,36,10.24,1
43.20670402,57.45555531023357,41,1.28,0
37.19111405,27.51087768976646,28,10.24,1
31.81825281,42.360306020233566,19,20.48,1
71.01987233,63.504690289766415,43,10.24,0
30.3353753,13.105695010233546,31,10.24,1
,,28,20.48,1
,,47,0.64,0
,,47,0.64,0
,,42,5.12,1
67.69895889,8.369815421368742,28,20.48,#
39.40789312,22.86246827863124,46,0.64,0
32.08241666,45.37851949136876,30,20.48,1
60.86884962,38.19973082136876,34,5.12,0
42.24037262,0.0472508213687774,26,20.48,1
10.46948141,12.059023861368756,29,20.48,1
17.4402916,22.73552587863125,36,10.24,1
43.20670402,57.30103412136876,33,10.24,1
37.19111406,27.665398878631265,42,1.28,0
31.81825282,42.20578483136876,28,10.24,1
71.01987233,63.65921147863122,41,10.24,0
30.3353753,12.95117382136874,32,10.24,1
,,28,20.48,1
,,46,0.64,0
,,46,0.64,0
,,45,2.56,1
67.69895889,8.19746813808922,32,10.24,#
39.40789312,23.03481556191076,47,0.64,0
32.08241666,45.20617220808924,29,10.24,1
60.86884962,38.02738353808924,41,5.12,0
42.24037263,0.1250964619107435,26,20.48,1
10.46948141,11.886676578089237,33,10.24,1
14.13824253,87.94442722808924,38,10.24,1
17.4402916,22.90787316191077,36,10.24,1
43.20670403,57.12868683808924,42,1.28,0
37.19111406,27.837746161910783,33,10.24,1
31.81825282,42.03343754808924,41,10.24,0
71.01987233,63.83155876191074,32,20.48,1
30.33537531,12.77882653808922,28,20.48,1
,,46,0.64,0
,,29,20.48,1
,,47,1.28,0
,,40,2.56,1
67.6989589,8.059923132818426,32,10.24,#
39.40789313,23.17236056718156,46,0.64,0
32.08241667,45.06862720281844,33,10.24,1
60.86884962,37.889838532818445,32,20.48,0
42.24037263,0.2626414671815382,26,10.24,1
10.46948141,11.749131572818442,34,20.48,1
14.13824253,87.80688222281844,36,10.24,1
17.44029161,23.04541816718157,32,10.24,1
43.20670403,56.99114183281844,42,1.28,0
37.19111406,27.97529116718158,36,10.24,1
31.81825282,41.89589254281845,43,10.24,0
71.01987234,63.96910376718154,31,20.48,1
30.33537531,12.641281532818423,27,20.48,1
,,46,0.64,0
,,29,20.48,1
,,48,1.28,0
,,41,2.56,1
67.6989589,7.893486829023971,27,10.24,#
39.40789313,23.33879687097601,48,0.64,0
32.08241667,44.90219089902399,36,10.24,1
60.86884962,37.72340222902399,36,20.48,0
42.24037264,0.4290777709759936,26,10.24,1
10.46948142,11.582695269023986,36,10.24,1
14.13824254,87.64044591902399,36,10.24,1
17.44029161,23.21185447097602,35,10.24,1
43.20670404,56.82470552902399,39,1.28,0
37.19111407,28.14172747097604,36,5.12,1
31.81825283,41.72945623902399,45,5.12,0
71.01987234,64.13554007097599,25,20.48,1
30.33537531,12.47484522902397,28,20.48,1
,,47,0.64,0
,,29,10.24,1
,,48,1.28,0
,,41,2.56,1
67.6989589,7.750589712490807,28,10.24,#
39.40789314,23.48169398750917,47,1.28,0
32.08241667,44.75929378249082,33,10.24,1
60.86884963,37.580505112490826,39,10.24,0
42.24037264,0.5719748875091568,26,10.24,1
10.46948142,11.439798152490823,33,10.24,1
14.13824254,87.49754880249083,32,20.48,1
17.44029162,23.354751587509185,32,10.24,1
43.20670404,56.68180841249082,43,1.28,0
37.19111407,28.2846245875092,33,5.12,1
31.81825283,41.586559122490826,44,5.12,0
71.01987234,64.27843718750916,26,20.48,1
30.33537532,12.331948112490808,27,20.48,1
,,43,0.64,0
,,29,10.24,1
,,49,0.64,0
,,40,2.56,1
67.6989589,7.627462687107823,33,10.24,#
39.40789314,23.60482101289216,46,1.28,0
32.08241668,44.63616675710784,33,10.24,1
60.86884963,37.45737808710784,37,10.24,0
42.24037264,0.6951019128921416,26,10.24,1
10.46948143,11.316671127107838,29,10.24,1
14.13824255,87.37442177710784,32,20.48,1
17.44029162,23.47787861289217,28,10.24,1
43.20670404,56.55868138710784,40,1.28,0
37.19111408,28.407751612892184,36,5.12,1
31.81825284,41.46343209710784,39,5.12,0
71.01987234,64.40156421289214,28,20.48,1
,,45,0.64,0
,,28,10.24,1
,,48,0.64,0
,,36,2.56,1
67.69895891,7.461436557142179,29,10.24,#
39.40789315,23.770847142857804,47,1.28,0
60.86884963,37.2913519571422,34,10.24,1
42.24037265,0.8611280428577857,41,10.24,0
10.46948144,11.150644997142194,27,10.24,1
14.13824255,87.2083956471422,32,10.24,1
17.44029163,23.643904742857814,35,10.24,1
43.20670405,56.3926552571422,42,1.28,0
37.19111408,28.57377774285783,36,5.12,1
31.81825285,41.2974059671422,37,5.12,0
71.01987234,64.56759034285778,25,20.48,1
30.33537533,12.042794957142178,28,10.24,1
,,45,1.28,0
,,28,10.24,1
,,48,0.64,0
,,41,2.56,1
67.69895891,7.453783935489355,33,20.48,#
39.40789315,23.778499764510627,48,1.28,0
32.08241669,44.46248800548937,30,10.24,1
60.86884964,37.28369933548937,41,5.12,0
42.24037265,0.8687806645106093,27,10.24,1
10.46948144,11.14299237548937,29,20.48,0
14.13824256,87.20074302548937,32,10.24,1
17.44029164,23.65155736451064,29,20.48,1
43.20670405,56.38500263548937,43,1.28,0
37.19111409,28.58143036451065,33,5.12,1
31.81825285,41.28975334548937,32,10.24,1
71.01987235,64.57524296451061,25,20.48,1
30.33537534,12.035142335489354,28,10.24,1
,,42,1.28,0
,,28,10.24,1
,,47,0.64,0
,,43,2.56,1
67.69895891,7.418837747429222,32,20.48,#
39.40789316,23.81344595257076,46,1.28,0
32.0824167,44.42754181742924,36,10.24,1
60.86884964,37.24875314742924,45,5.12,0
42.24037266,0.9037268525707418,26,10.24,1
10.46948145,11.108046187429238,30,40.96,1
14.13824256,87.16579683742924,29,20.48,1
32.56017237,35.767327317429235,32,20.48,1
17.44029164,23.68650355257077,33,20.48,1
43.20670406,56.35005644742924,42,1.28,0
37.19111409,28.616376552570784,33,5.12,1
31.81825286,41.25480715742924,42,10.24,1
71.01987235,64.61018915257074,26,20.48,1
30.33537534,12.000196147429222,28,10.24,1
,,42,1.28,0
,,27,10.24,1
,,46,0.64,0
,,42,2.56,1
67.69895891,7.407673034501045,32,10.24,#
39.40789316,23.824610665498938,43,1.28,0
32.0824167,44.41637710450106,31,10.24,1
60.86884964,37.23758843450106,36,5.12,1
42.24037267,0.9148915654989196,26,10.24,1
10.46948145,11.09688147450106,34,40.96,1
14.13824257,87.15463212450106,29,20.48,1
32.56017238,35.75616260450106,28,20.48,1
17.44029165,23.697668265498947,33,20.48,1
43.20670407,56.33889173450106,42,1.28,0
37.1911141,28.62754126549896,33,5.12,1
31.81825286,41.24364244450106,46,5.12,1
71.01987235,64.62135386549892,26,20.48,1
30.33537535,11.989031434501044,28,10.24,1
,,45,1.28,0
,,27,10.24,1
,,47,0.64,0
,,34,2.56,1
67.69895892,7.41561619724331,28,20.48,#
39.40789317,23.816667502756676,44,1.28,0
32.08241671,44.42432026724333,36,10.24,1
60.86884965,37.24553159724333,41,5.12,1
42.24037267,0.9069484027566546,26,20.48,1
10.46948146,11.104824637243324,30,40.96,1
14.13824258,87.16257528724333,33,20.48,1
32.56017238,35.76410576724332,32,20.48,1
17.44029166,23.68972510275668,33,20.48,1
43.20670407,56.346834897243326,42,1.28,0
37.19111411,28.619598102756697,37,5.12,1
31.81825287,41.25158560724333,46,5.12,1
71.01987236,64.61341070275665,27,10.24,1
30.33537536,11.996974597243309,28,10.24,1
,,46,1.28,0
,,26,10.24,1
,,49,0.64,0
,,34,5.12,1
67.69895892,7.393225896242143,28,10.24,#
39.40789317,23.83905780375784,43,1.28,0
32.08241672,44.40192996624216,36,20.48,1
60.86884965,37.22314129624216,43,2.56,1
42.24037268,0.9293387037578212,26,40.96,1
10.46948147,11.08243433624216,30,20.48,1
14.13824259,87.14018498624216,36,20.48,1
32.56017239,35.741715466242155,33,20.48,1
43.20670408,56.32444459624216,42,1.28,0
37.19111411,28.641988403757864,35,5.12,1
31.81825288,41.22919530624216,45,5.12,1
71.01987236,64.63580100375782,27,10.24,1
30.33537536,11.974584296242142,28,10.24,1
,,47,0.64,0
,,26,10.24,1
,,49,0.64,0
,,42,5.12,1
67.69895892,7.393191597303257,46,1.28,0
39.40789318,23.839092102696725,36,20.48,1
32.08241672,44.40189566730327,39,2.56,1
60.86884965,37.22310699730328,26,20.48,1
42.24037268,0.9293730026967068,30,20.48,1
10.46948147,11.082400037303271,34,10.24,1
32.5601724,35.74168116730327,33,20.48,1
43.20670408,56.32441029730328,42,1.28,0
37.19111412,28.64202270269675,31,5.12,1
31.81825288,41.22916100730328,43,2.56,1
71.01987236,64.6358353026967,27,10.24,1
,,46,0.64,0
,,49,0.64,0
,,47,5.12,1
67.69895893,7.353552482313944,28,20.48,#
39.40789319,23.87873121768604,47,1.28,0
32.08241673,44.36225655231396,36,20.48,1
60.86884966,37.18346788231396,39,5.12,1
42.24037269,0.9690121176860202,26,20.48,1
10.46948148,11.04276092231396,30,20.48,1
32.56017241,35.70204205231396,34,20.48,1
43.20670409,56.28477118231396,36,20.48,1
37.19111413,28.681661817686063,39,1.28,0
31.81825289,41.18952189231396,35,10.24,1
71.01987236,64.67547441768602,38,2.56,0
30.33537538,11.934910882313943,27,20.48,1
,,27,10.24,1
,,46,0.64,0
,,49,0.64,0
,,39,2.56,1
67.69895893,7.359792461681025,48,0.64,0
39.40789319,23.87249123831896,39,10.24,1
32.08241674,44.36849653168104,46,2.56,1
60.86884966,37.18970786168104,26,20.48,1
42.2403727,0.9627721383189396,36,10.24,1
10.46948149,11.04900090168104,32,20.48,1
43.2067041,56.29101116168104,41,1.28,0
37.19111413,28.675421838318982,31,10.24,1
31.8182529,41.19576187168104,40,5.12,0
71.01987237,64.66923443831894,26,10.24,1
,,46,0.64,0
,,49,0.64,0
,,35,5.12,1
67.69895893,7.35321797605053,28,40.96,#
39.4078932,23.87906572394945,48,0.64,0
60.86884967,37.18313337605055,30,20.48,1
42.2403727,0.9693466239494342,34,5.12,0
10.4694815,11.042426416050546,26,20.48,1
32.56017242,35.70170754605054,30,20.48,1
43.20670411,56.28443667605055,33,10.24,1
37.19111414,28.68199632394948,43,1.28,0
31.81825291,41.18918738605055,31,10.24,1
71.01987237,64.67580892394943,42,5.12,0
30.33537539,11.93457637605053,28,20.48,1
,,26,20.48,1
,,46,0.64,0
,,49,0.64,0
,,38,5.12,1
67.69895894,7.415296319774313,48,0.64,0
39.40789321,23.81698738022567,40,10.24,1
32.08241675,44.42400038977433,37,5.12,0
60.86884967,37.24521171977433,31,20.48,1
42.24037271,0.9072682802256508,30,20.48,1
10.46948151,11.10450475977433,32,20.48,1
32.56017243,35.763785889774326,28,10.24,1
43.20670411,56.34651501977433,43,0.64,0
37.19111415,28.619917980225694,31,20.48,1
31.81825292,41.25126572977433,45,2.56,0
71.01987237,64.61373058022565,27,20.48,1
30.3353754,11.996654719774313,27,20.48,1
,,45,0.64,0
,,48,0.64,0
,,42,5.12,1
67.69895894,7.443703804199345,44,0.64,0
39.40789321,23.78857989580064,32,20.48,1
32.08241676,44.45240787419936,37,10.24,0
60.86884968,37.27361920419936,25,20.48,1
42.24037272,0.8788607958006196,34,20.48,1
10.46948152,11.13291224419936,32,20.48,1
32.56017244,35.79219337419936,29,10.24,1
43.20670412,56.37492250419936,42,1.28,0
37.19111416,28.591510495800662,31,20.48,1
31.81825292,41.27967321419936,44,2.56,0
71.01987238,64.58532309580062,27,10.24,1
30.33537541,12.025062204199344,27,20.48,1
,,45,0.64,0
,,49,0.64,0
,,40,10.24,1
67.69895895,7.5027001968155105,48,0.64,0
39.40789322,23.72958350318447,37,10.24,1
60.86884968,37.33261559681553,36,10.24,0
42.24037273,0.8198644031844537,26,20.48,1
10.46948152,11.191908636815526,29,10.24,1
43.20670413,56.43391889681553,42,1.28,0
37.19111417,28.532514103184496,31,20.48,1
31.81825293,41.33866960681553,37,5.12,0
71.01987238,64.52632670318445,27,10.24,1
30.33537542,12.08405859681551,27,10.24,1
,,46,0.64,0
,,50,0.64,0
,,45,10.24,1
67.69895895,7.527828468399832,27,20.48,#
39.40789323,23.70445523160015,47,1.28,0
32.08241678,44.53653253839985,35,10.24,1
60.86884969,37.35774386839985,45,5.12,0
42.24037273,0.794736131600132,26,20.48,1
10.46948153,11.217036908399848,35,20.48,1
43.20670414,56.45904716839985,30,20.48,1
37.19111418,28.50738583160017,42,1.28,0
31.81825294,41.36379787839985,31,20.48,1
71.01987239,64.50119843160013,38,10.24,0
30.33537543,12.109186868399831,27,10.24,1
,,27,10.24,1
,,46,0.64,0
,,49,0.64,0
,,42,5.12,1
18.72716897,58.36001237072122,46,1.28,0
67.69895896,7.608147029278768,31,10.24,1
39.40789324,23.624136670721214,44,5.12,0
32.08241679,44.61685109927878,32,20.48,1
60.86884969,37.43806242927879,31,20.48,1
42.24037274,0.7144175707211957,29,20.48,1
10.46948154,11.297355469278784,42,1.28,0
43.20670415,56.53936572927879,31,20.48,1
37.19111419,28.42706727072124,23,40.96,1
31.81825295,41.44411643927879,43,10.24,0
71.01987239,64.4208798707212,27,10.24,1
30.33537544,12.189505429278768,26,20.48,1
,,46,0.64,0
,,49,0.64,0
,,45,5.12,1
18.72716898,58.25932729089055,46,0.64,0
67.69895896,7.708832109109437,33,10.24,1
39.40789325,23.523451590890545,43,5.12,0
32.0824168,44.71753617910945,35,20.48,1
60.8688497,37.538747509109456,36,10.24,1
42.24037275,0.6137324908905271,43,1.28,0
10.46948155,11.398040549109451,34,20.48,1
43.20670415,56.640050809109454,24,40.96,1
37.19111419,28.32638219089057,43,10.24,0
71.01987239,64.32019479089053,28,10.24,1
30.33537545,12.290190509109436,26,20.48,1
,,45,0.32,0
,,48,0.64,0
,,39,5.12,1
18.72716899,58.11046847704915,46,0.64,0
67.69895897,7.857690922950837,33,10.24,1
39.40789326,23.374592777049145,44,5.12,0
32.08241681,44.86639499295085,35,10.24,1
60.86884971,37.687606322950856,36,10.24,1
42.24037276,0.4648736770491268,30,20.48,1
10.46948156,11.546899362950851,43,1.28,0
43.20670416,56.78890962295085,30,20.48,1
37.1911142,28.17752337704917,30,40.96,1
31.81825297,41.693660332950856,42,5.12,0
71.0198724,64.17133597704913,28,20.48,1
30.33537546,12.439049322950837,26,20.48,1
,,45,0.64,0
,,48,0.32,0
,,43,5.12,1
7.22200253,4.436244194783569,47,0.64,0
18.727169,57.93120090521643,39,10.24,1
67.69895897,8.036958494783562,44,5.12,0
39.40789327,23.19532520521642,37,10.24,0
32.08241682,45.045662564783576,37,10.24,1
60.86884971,37.86687389478358,32,40.96,1
42.24037277,0.2856061052164023,29,20.48,1
10.46948157,11.726166934783578,43,1.28,0
17.44029178,23.06838280521643,37,10.24,1
43.20670417,56.96817719478358,30,40.96,1
37.19111421,27.998255805216445,33,5.12,0
31.81825298,41.87292790478358,28,20.48,1
71.0198724,63.9920684052164,26,20.48,1
30.33537547,12.61831689478356,45,0.64,0
,,47,0.32,0
,,39,5.12,1
,,24,40.96,1
7.22200254,4.646619469446421,48,0.64,0
18.72716901,57.72082563055358,31,10.24,1
67.69895897,8.247333769446413,39,5.12,0
39.40789327,22.98494993055357,35,20.48,0
32.08241683,45.25603783944643,37,10.24,1
60.86884972,38.07724916944643,28,40.96,1
42.24037278,0.0752308305535507,44,1.28,0
10.46948158,11.93654220944643,35,10.24,1
17.44029179,22.85800753055358,30,40.96,1
43.20670418,57.17855246944643,33,10.24,0
37.19111422,27.787880530553597,25,20.48,1
71.01987241,63.78169313055355,46,0.32,0
,,48,0.32,0
,,39,5.12,1
,,24,40.96,1
7.222002551,4.87160825525433,47,0.64,0
18.72716902,57.49583684474567,39,10.24,1
67.69895898,8.472322555254323,46,5.12,0
39.40789328,22.75996114474566,34,10.24,1
32.08241684,45.48102662525434,37,20.48,1
60.86884972,38.30223795525434,28,40.96,1
42.24037279,0.1497579552543584,29,20.48,1
10.4694816,12.161530995254338,43,1.28,0
17.4402918,22.63301874474567,34,10.24,1
43.20670419,57.40354125525434,30,20.48,1
37.19111423,27.562891744745684,43,10.24,0
31.818253,42.30829196525434,28,20.48,1
71.01987241,63.55670434474564,31,20.48,1
30.33537549,13.053680955254322,47,0.64,0
,,48,0.32,0
,,43,5.12,1
,,25,40.96,1
18.72716903,57.26927688614387,26,20.48,#
67.69895899,8.69888251385612,48,0.64,0
39.40789329,22.533401186143863,31,5.12,1
32.08241685,45.70758658385613,40,5.12,0
60.86884973,38.52879791385614,35,20.48,1
42.2403728,0.3763179138561554,37,20.48,1
10.46948161,12.388090953856135,28,20.48,1
17.44029181,22.406458786143872,29,20.48,1
43.2067042,57.630101213856136,38,2.56,0
37.19111425,27.336331786143887,48,10.24,1
31.81825301,42.53485192385614,30,20.48,1
71.01987242,63.33014438614384,45,10.24,0
,,26,20.48,1
,,46,0.64,0
,,47,0.32,0
,,39,2.56,1
7.222002574,5.335324809706719,48,0.64,0
18.72716904,57.03212029029328,34,10.24,1
67.69895899,8.936039109706712,45,5.12,0
39.4078933,22.29624459029327,32,20.48,1
32.08241686,45.94474317970673,40,10.24,1
60.86884974,38.76595450970673,28,20.48,1
42.24037281,0.613474509706748,40,2.56,0
10.46948162,12.625247549706728,36,10.24,1
43.20670421,57.86725780970673,31,20.48,1
37.19111426,27.09917519029329,44,5.12,0
